shopper_id,trip_id,choice,price.heinz,price.hunts,price.delmonte,price.stb,southeast
804,1,heinz,0.99,1.39,1.49,0.89,0
805,1,heinz,0.99,1.39,1.49,0.89,0
806,1,stb,1.19,1.39,1.49,0.89,0
807,1,heinz,1.39,1.49,1.49,0.89,0
807,2,heinz,1.39,1.36,1.39,0.95,0
807,3,heinz,1.19,1.29,1.39,0.95,0
808,1,hunts,1.46,1.19,1.46,0.79,1
809,1,heinz,1.19,1.39,1.49,0.89,0
810,1,heinz,1.19,1.39,1.49,0.89,0
810,2,heinz,1.39,1.36,1.39,0.95,0
810,3,heinz,1.39,1.36,1.39,0.95,0
810,4,heinz,0.99,1.36,1.39,0.95,0
810,5,heinz,0.99,1.36,1.39,0.95,0
810,6,heinz,1.19,1.29,1.39,0.95,0
810,7,heinz,1.46,1.29,1.39,0.95,0
810,8,heinz,1.46,1.49,1.49,0.95,0
810,9,hunts,1.46,1.49,1.49,0.95,0
810,10,hunts,0.99,1.19,1.49,0.95,0
810,11,hunts,1.19,1.19,1.49,0.95,0
810,12,hunts,1.19,1.19,1.49,0.95,0
810,13,hunts,1.46,1.53,1.49,0.95,0
811,1,hunts,1.46,1.43,1.49,0.99,1
812,1,heinz,0.99,1.49,1.46,0.95,0
812,2,heinz,0.99,1.49,1.49,0.89,0
812,3,stb,1.39,1.39,1.45,0.79,0
812,4,stb,0.99,1.39,1.49,0.89,0
812,5,stb,1.39,0.79,1.39,0.95,0
813,1,stb,1.19,1.39,1.49,0.99,0
814,1,heinz,1.19,1.39,1.49,0.89,0
814,2,heinz,1.19,1.36,1.39,0.95,0
814,3,heinz,1.19,1.36,1.39,0.95,0
814,4,heinz,1.46,1.43,1.45,0.99,0
814,5,heinz,1.46,1.43,1.45,0.99,0
814,6,heinz,1.46,1.43,1.45,0.99,0
814,7,hunts,1.46,1.29,1.39,0.95,0
814,8,hunts,1.46,1.43,1.49,0.79,0
814,9,hunts,1.46,1.53,1.49,0.95,0
814,10,hunts,0.99,1.53,1.49,0.95,0
815,1,heinz,0.99,1.39,1.49,0.89,0
815,2,stb,1.19,1.39,1.49,0.89,0
815,3,stb,1.46,1.29,1.46,0.95,0
816,1,heinz,0.99,1.53,1.47,0.95,0
816,2,stb,1.46,1.44,1.46,0.79,0
817,1,hunts,1.46,1.43,1.49,0.99,1
817,2,hunts,1.46,1.43,1.45,0.99,1
817,3,stb,1.39,1.39,1.49,0.89,1
818,1,hunts,1.19,0.89,1.49,0.89,1
819,1,heinz,1.39,1.49,1.49,0.99,0
819,2,stb,1.46,1.43,1.39,0.75,0
820,1,heinz,1.46,1.43,1.45,0.99,0
821,1,heinz,1.19,1.39,1.49,0.89,0
822,1,stb,1.46,1.43,1.45,0.75,0
823,1,hunts,1.46,1.29,1.39,0.95,1
823,2,stb,1.46,1.43,1.39,0.75,1
824,1,heinz,1.19,1.36,1.39,0.95,0
824,2,heinz,1.46,1.43,0.89,0.99,0
825,1,stb,1.19,1.43,1.46,0.75,0
826,1,delmonte,0.99,1.39,1.49,0.89,0
826,2,delmonte,1.19,0.89,1.49,0.95,0
826,3,delmonte,1.46,1.43,0.89,0.79,0
826,4,delmonte,1.39,1.39,0.99,0.79,0
827,1,heinz,0.79,1.53,1.45,0.99,0
828,1,heinz,1.19,1.39,1.49,0.89,0
828,2,heinz,1.39,0.89,1.39,0.95,0
828,3,heinz,0.99,1.36,1.39,0.95,0
829,1,heinz,1.19,1.39,1.49,0.89,0
829,2,heinz,0.99,1.49,1.46,0.95,0
829,3,hunts,1.19,0.89,1.39,0.95,0
829,4,stb,1.46,1.53,1.49,0.95,0
830,1,heinz,1.39,1.39,1.49,0.89,0
831,1,heinz,1.46,1.43,1.49,0.99,0
832,1,hunts,0.79,1.43,1.45,0.99,1
833,1,hunts,1.39,0.99,1.39,0.99,1
834,1,heinz,1.19,1.36,1.39,0.95,0
835,1,heinz,0.99,1.49,1.49,0.99,1
835,2,heinz,1.19,1.29,1.39,0.95,1
835,3,hunts,1.39,0.99,1.39,0.99,1
835,4,hunts,1.19,1.29,1.39,0.95,1
835,5,hunts,1.46,1.29,1.39,0.95,1
835,6,hunts,1.46,1.19,1.39,0.79,1
835,7,hunts,1.46,1.29,1.39,0.95,1
835,8,hunts,1.46,1.29,1.39,0.99,1
836,1,heinz,1.19,1.36,1.46,0.95,0
837,1,heinz,0.99,1.49,1.49,0.89,0
838,1,heinz,1.19,1.29,1.39,0.95,0
838,2,heinz,1.19,1.19,1.46,0.95,0
838,3,stb,1.19,1.49,1.39,0.89,0
838,4,stb,0.99,1.43,1.49,0.99,0
839,1,heinz,1.46,1.43,1.45,0.99,0
839,2,hunts,1.46,1.29,1.49,0.95,0
840,1,hunts,0.99,1.39,1.49,0.89,1
841,1,hunts,1.46,1.53,1.49,0.95,1
842,1,heinz,1.39,1.39,1.49,0.89,1
842,2,hunts,1.39,0.89,1.39,0.95,1
842,3,stb,0.99,1.39,1.49,0.89,1
843,1,heinz,0.99,1.39,1.49,0.89,0
843,2,heinz,1.46,1.53,1.46,0.95,0
843,3,heinz,0.79,1.43,1.46,0.99,0
843,4,hunts,1.39,1.36,1.49,0.89,0
844,1,heinz,0.99,1.53,1.47,0.95,1
844,2,hunts,1.46,1.43,1.46,0.79,1
844,3,hunts,1.19,1.39,1.49,0.89,1
845,1,stb,1.39,0.89,1.49,0.89,0
845,2,stb,1.46,1.53,1.45,0.99,0
846,1,hunts,0.99,1.19,1.39,0.95,1
847,1,heinz,0.99,1.43,1.46,0.99,0
848,1,hunts,1.46,1.53,1.49,0.95,1
849,1,heinz,1.19,1.39,1.49,0.89,0
850,1,hunts,1.46,1.43,0.99,0.75,1
851,1,hunts,1.39,0.79,1.39,0.95,1
851,2,stb,1.46,1.44,1.46,0.79,1
852,1,heinz,0.99,1.39,1.49,0.89,0
852,2,hunts,1.39,0.89,1.39,0.95,0
853,1,stb,1.39,1.49,1.49,0.89,0
853,2,stb,1.39,1.39,1.49,0.89,0
854,1,heinz,0.99,1.39,1.49,0.89,0
855,1,hunts,1.19,1.29,1.46,0.95,1
855,2,hunts,1.46,1.19,1.49,0.79,1
856,1,stb,1.46,1.43,1.49,0.95,0
857,1,hunts,1.46,1.43,1.46,0.99,1
858,1,stb,1.46,1.53,1.49,0.95,0
858,2,stb,0.99,1.43,1.49,0.75,0
859,1,hunts,0.99,1.29,1.39,0.95,1
859,2,hunts,1.19,1.19,1.39,0.79,1
860,1,stb,1.39,1.36,1.39,0.95,0
861,1,heinz,1.19,1.36,1.47,0.95,0
862,1,heinz,1.19,1.36,1.39,0.95,0
863,1,delmonte,1.46,1.43,0.89,0.99,0
864,1,heinz,1.19,1.39,1.49,0.89,0
864,2,hunts,1.19,0.89,1.49,0.89,0
865,1,heinz,1.19,1.53,1.47,0.95,0
866,1,heinz,1.19,1.39,1.49,0.89,0
866,2,heinz,1.39,0.89,1.49,0.95,0
866,3,heinz,1.39,1.39,0.99,0.79,0
866,4,stb,1.19,1.53,1.46,0.79,0
866,5,stb,1.46,1.43,0.99,0.75,0
867,1,heinz,1.39,1.39,1.49,0.89,0
867,2,heinz,1.19,1.39,1.49,0.89,0
867,3,heinz,1.39,1.36,1.39,0.95,0
867,4,heinz,1.39,1.36,1.39,0.95,0
867,5,heinz,1.46,1.36,1.39,0.95,0
867,6,heinz,1.46,0.99,1.46,0.95,0
867,7,heinz,1.46,1.53,1.46,0.95,0
867,8,heinz,1.46,1.43,1.46,0.99,0
867,9,heinz,0.79,1.43,1.46,0.99,0
867,10,heinz,1.39,1.49,1.49,0.89,0
868,1,hunts,1.19,1.29,1.39,0.95,1
869,1,heinz,1.19,1.53,1.46,0.95,0
869,2,heinz,1.19,1.36,1.39,0.95,0
869,3,heinz,0.99,1.19,1.49,0.95,0
869,4,hunts,1.19,1.29,1.39,0.95,0
869,5,hunts,1.46,1.43,1.45,0.99,0
870,1,heinz,0.99,1.39,1.49,0.89,0
871,1,heinz,0.99,1.43,1.46,0.99,0
871,2,heinz,0.99,1.43,1.45,0.99,0
871,3,stb,1.46,1.44,1.46,0.79,0
872,1,heinz,0.99,0.89,1.39,0.89,0
872,2,heinz,1.19,1.36,1.39,0.95,0
872,3,heinz,1.46,1.29,1.49,0.95,0
872,4,hunts,1.19,1.19,1.47,0.79,0
873,1,heinz,1.46,1.44,1.47,0.95,0
873,2,heinz,0.99,1.53,1.47,0.99,0
874,1,hunts,1.39,0.89,1.49,0.89,1
875,1,hunts,1.46,1.53,1.49,0.95,1
876,1,heinz,1.19,1.36,1.49,0.95,0
877,1,heinz,1.19,1.39,1.49,0.89,0
878,1,heinz,0.99,1.36,1.39,0.95,0
878,2,heinz,1.39,1.49,1.39,0.89,0
878,3,heinz,1.39,1.39,1.49,0.89,0
878,4,heinz,1.19,1.39,1.49,0.89,0
878,5,heinz,0.99,1.39,1.49,0.89,0
878,6,heinz,1.19,0.89,1.39,0.95,0
878,7,heinz,1.39,1.36,1.39,0.95,0
878,8,heinz,1.19,1.36,1.39,0.95,0
878,9,heinz,1.46,1.49,1.46,0.95,0
878,10,heinz,0.99,1.49,1.46,0.95,0
878,11,heinz,0.99,1.49,1.46,0.95,0
878,12,heinz,1.46,1.43,1.49,0.79,0
878,13,heinz,1.46,1.53,1.49,0.95,0
878,14,heinz,1.46,1.53,1.49,0.95,0
878,15,heinz,0.99,1.53,1.49,0.95,0
878,16,heinz,0.79,1.43,1.45,0.99,0
878,17,heinz,1.47,1.43,1.45,0.99,0
878,18,heinz,1.47,1.43,1.45,0.99,0
879,1,heinz,1.19,1.39,1.49,0.89,0
879,2,heinz,1.19,1.39,1.49,0.89,0
879,3,heinz,0.99,1.39,1.49,0.89,0
880,1,hunts,1.39,0.79,1.39,0.95,1
880,2,hunts,1.19,1.29,1.49,0.95,1
880,3,stb,1.19,1.49,1.29,0.99,1
880,4,stb,1.39,1.49,1.49,0.89,1
880,5,stb,1.39,1.49,1.49,0.89,1
880,6,stb,0.99,1.39,1.49,0.89,1
880,7,stb,1.39,1.39,1.49,0.89,1
880,8,stb,1.19,1.36,1.39,0.95,1
880,9,stb,1.46,1.29,1.39,0.95,1
880,10,stb,1.19,1.19,1.39,0.79,1
880,11,stb,1.46,1.19,1.39,0.79,1
880,12,stb,1.46,1.29,1.39,0.95,1
880,13,stb,1.46,1.29,1.39,0.95,1
880,14,stb,1.46,1.43,1.39,0.75,1
880,15,stb,1.46,1.43,1.45,0.99,1
880,16,stb,1.46,1.43,0.89,0.99,1
880,17,stb,0.99,1.36,1.49,0.95,1
881,1,heinz,1.39,1.36,1.49,0.95,0
881,2,heinz,1.19,1.36,1.49,0.95,0
881,3,hunts,1.46,1.29,1.49,0.95,0
882,1,heinz,0.99,1.39,1.49,0.89,0
882,2,delmonte,1.19,0.89,1.49,0.95,0
882,3,delmonte,1.46,1.43,0.99,0.79,0
883,1,hunts,1.46,1.43,1.46,0.79,1
884,1,heinz,0.99,1.36,1.49,0.95,0
884,2,heinz,0.79,1.43,0.99,0.75,0
884,3,hunts,1.39,0.89,1.49,0.95,0
884,4,delmonte,1.39,1.39,0.99,0.79,0
884,5,stb,1.39,1.39,1.49,0.89,0
884,6,stb,1.46,1.53,1.46,0.79,0
884,7,stb,1.19,1.43,1.46,0.75,0
885,1,heinz,0.99,1.39,1.49,0.89,0
885,2,heinz,1.46,1.43,1.46,0.99,0
885,3,heinz,1.39,1.39,1.49,0.89,0
886,1,heinz,1.46,1.36,1.39,0.95,0
887,1,heinz,0.99,1.36,1.39,0.95,0
887,2,heinz,1.19,1.36,1.46,0.95,0
887,3,heinz,0.99,1.19,1.46,0.95,0
887,4,stb,1.46,1.43,1.46,0.75,0
888,1,heinz,1.39,0.89,1.49,0.95,0
889,1,heinz,1.19,1.36,1.46,0.95,0
890,1,heinz,1.19,1.39,1.49,0.99,0
890,2,heinz,1.46,1.43,1.45,0.99,0
890,3,heinz,0.79,1.43,1.45,0.99,0
890,4,hunts,1.39,0.89,1.39,0.95,0
890,5,stb,1.46,1.19,1.39,0.79,0
890,6,stb,1.46,1.49,1.49,0.95,0
890,7,stb,1.39,1.39,1.45,0.99,0
890,8,stb,1.46,1.53,1.47,0.75,0
891,1,heinz,0.99,0.99,1.46,0.95,0
891,2,stb,1.19,1.39,1.49,0.89,0
891,3,stb,1.39,1.39,1.49,0.89,0
891,4,stb,1.46,1.43,1.46,0.75,0
891,5,stb,1.46,1.43,1.46,0.99,0
892,1,heinz,0.99,1.19,1.46,0.95,0
893,1,heinz,1.19,1.39,1.49,0.89,0
893,2,heinz,1.39,0.89,1.39,0.95,0
894,1,hunts,1.46,1.43,1.46,0.99,1
894,2,stb,1.39,1.39,1.49,0.89,1
894,3,stb,1.39,1.36,1.39,0.95,1
894,4,stb,1.46,1.43,1.46,0.79,1
895,1,stb,0.99,1.49,1.46,0.95,0
896,1,heinz,1.19,1.36,1.39,0.95,0
896,2,heinz,1.46,1.53,1.45,0.99,0
896,3,heinz,1.39,0.89,1.39,0.99,0
896,4,heinz,1.19,1.36,1.39,0.95,0
896,5,heinz,1.19,1.36,1.39,0.95,0
896,6,heinz,1.19,1.53,1.47,0.95,0
896,7,hunts,0.99,1.49,1.46,0.95,0
896,8,hunts,1.39,0.89,1.39,0.95,0
897,1,heinz,1.47,1.43,1.45,0.99,0
898,1,heinz,1.39,1.39,1.49,0.89,0
899,1,heinz,0.99,1.39,1.49,0.89,0
899,2,hunts,1.46,1.29,1.49,0.95,0
900,1,stb,1.19,1.29,1.39,0.95,0
901,1,heinz,1.19,1.39,1.49,0.89,0
901,2,heinz,1.19,1.36,1.39,0.95,0
902,1,hunts,1.39,0.89,1.39,0.95,1
902,2,stb,1.39,1.39,1.49,0.89,1
903,1,heinz,1.46,1.43,1.45,0.99,0
903,2,heinz,1.46,1.43,1.45,0.99,0
903,3,heinz,0.99,1.39,1.49,0.89,0
903,4,heinz,0.99,1.53,1.46,0.95,0
904,1,hunts,1.39,1.36,1.49,0.95,1
905,1,heinz,0.99,1.39,1.49,0.89,0
905,2,heinz,1.39,1.36,1.39,0.95,0
906,1,heinz,1.19,1.39,1.49,0.89,0
906,2,stb,0.99,1.43,1.45,0.99,0
907,1,heinz,1.39,0.99,1.39,0.99,0
908,1,heinz,0.99,1.49,1.49,0.89,0
908,2,heinz,1.19,1.36,1.39,0.95,0
908,3,heinz,1.46,1.43,1.47,0.79,0
908,4,heinz,1.46,1.53,1.47,0.99,0
908,5,stb,1.39,1.36,1.39,0.95,0
909,1,heinz,0.99,1.49,1.29,0.99,0
909,2,heinz,0.99,1.39,1.49,0.89,0
910,1,heinz,0.99,1.36,1.39,0.95,0
911,1,stb,1.19,1.53,1.49,0.95,0
912,1,heinz,1.47,1.43,1.45,0.99,0
913,1,heinz,0.99,1.36,1.39,0.95,0
914,1,heinz,0.79,1.43,1.45,0.99,0
914,2,heinz,0.99,1.53,1.46,0.95,0
914,3,heinz,1.39,1.36,1.39,0.95,0
914,4,heinz,1.39,1.36,1.47,0.95,0
914,5,heinz,0.99,1.36,1.47,0.95,0
914,6,heinz,1.19,1.36,1.47,0.95,0
914,7,hunts,1.46,1.43,0.99,0.75,0
914,8,hunts,1.29,1.39,1.45,0.79,0
914,9,hunts,1.39,0.89,1.39,0.89,0
914,10,hunts,1.19,1.36,1.47,0.95,0
914,11,stb,1.46,1.43,0.99,0.75,0
914,12,stb,1.39,1.39,1.49,0.89,0
915,1,stb,1.39,1.49,1.49,0.89,0
916,1,stb,1.19,1.49,1.29,0.99,0
917,1,heinz,1.19,1.39,1.49,0.89,0
917,2,heinz,0.99,1.39,1.49,0.89,0
917,3,heinz,0.99,1.19,1.49,0.95,0
918,1,heinz,1.19,1.39,1.49,0.89,0
919,1,hunts,1.46,1.43,0.99,0.75,1
920,1,heinz,1.19,1.36,1.39,0.95,0
921,1,stb,1.19,1.36,1.39,0.95,0
922,1,heinz,1.19,1.36,1.39,0.95,0
923,1,heinz,0.99,1.49,1.39,0.89,0
923,2,heinz,1.39,1.39,1.49,0.89,0
923,3,heinz,0.99,1.39,1.49,0.89,0
923,4,heinz,0.99,1.36,1.39,0.95,0
923,5,hunts,1.39,0.89,1.39,0.95,0
923,6,delmonte,1.39,1.36,1.39,0.95,0
923,7,stb,1.19,1.39,1.49,0.99,0
923,8,stb,1.39,1.39,1.49,0.89,0
923,9,stb,1.39,1.36,1.39,0.95,0
923,10,stb,1.46,1.29,1.49,0.95,0
923,11,stb,1.46,1.44,1.49,0.95,0
923,12,stb,1.46,1.43,1.49,0.79,0
923,13,stb,1.46,1.43,1.49,0.99,0
923,14,stb,1.46,1.43,1.49,0.75,0
923,15,stb,1.46,1.43,1.45,0.99,0
923,16,stb,1.46,1.43,1.45,0.99,0
924,1,heinz,1.19,1.36,1.46,0.95,0
924,2,hunts,1.46,1.43,0.99,0.99,0
925,1,heinz,0.99,1.36,1.49,0.95,1
925,2,hunts,1.46,1.43,0.99,0.79,1
925,3,stb,1.46,1.43,0.99,0.75,1
926,1,heinz,0.99,1.43,1.46,0.99,0
926,2,heinz,0.99,1.43,1.46,0.99,0
926,3,heinz,1.46,1.29,1.49,0.95,0
927,1,heinz,0.99,1.53,1.46,0.95,0
927,2,heinz,0.99,1.43,1.46,0.99,0
928,1,heinz,0.99,1.49,1.29,0.99,0
929,1,heinz,0.79,1.43,1.45,0.99,0
930,1,heinz,0.99,1.53,1.46,0.95,1
930,2,hunts,1.46,1.43,1.46,0.99,1
930,3,stb,1.46,1.44,1.46,0.79,1
931,1,stb,1.19,1.49,1.29,0.99,0
931,2,stb,1.19,1.39,1.49,0.89,0
932,1,heinz,0.99,1.39,1.49,0.89,0
932,2,heinz,0.99,1.36,1.39,0.95,0
932,3,stb,1.39,1.39,1.49,0.89,0
932,4,stb,1.39,1.36,1.39,0.95,0
932,5,stb,1.39,1.39,1.45,0.79,0
933,1,heinz,1.19,1.36,1.39,0.95,0
933,2,heinz,0.99,1.53,1.47,0.99,0
934,1,heinz,0.99,1.39,1.49,0.89,0
934,2,heinz,1.39,1.36,1.39,0.95,0
934,3,heinz,1.39,1.36,1.39,0.95,0
935,1,heinz,0.99,1.39,1.49,0.89,0
935,2,heinz,1.46,1.53,1.45,0.99,0
935,3,hunts,1.46,1.19,1.46,0.79,0
936,1,heinz,1.46,1.43,1.45,0.99,0
937,1,delmonte,1.46,1.29,1.39,0.95,0
938,1,heinz,1.19,1.39,1.49,0.89,0
939,1,heinz,1.19,0.89,1.49,0.89,1
939,2,heinz,0.99,1.39,1.49,0.89,1
939,3,hunts,0.99,1.49,1.49,0.89,1
939,4,hunts,1.39,1.39,1.49,0.89,1
939,5,hunts,1.39,1.39,1.49,0.89,1
939,6,hunts,1.39,0.89,1.39,0.99,1
939,7,hunts,1.39,0.79,1.39,0.95,1
939,8,hunts,1.39,0.89,1.39,0.95,1
939,9,hunts,0.99,1.19,1.46,0.95,1
939,10,hunts,1.46,1.43,1.47,0.79,1
939,11,hunts,1.19,1.53,1.47,0.95,1
939,12,delmonte,1.19,1.39,1.49,0.89,1
939,13,delmonte,1.46,1.36,1.39,0.95,1
939,14,delmonte,1.19,1.29,1.39,0.95,1
939,15,delmonte,1.46,1.43,1.45,0.99,1
939,16,stb,1.39,1.39,1.49,0.89,1
939,17,stb,1.39,0.89,1.39,0.89,1
939,18,stb,1.19,1.19,1.47,0.79,1
939,19,stb,1.46,1.53,1.47,0.75,1
939,20,stb,1.46,1.43,1.45,0.99,1
940,1,heinz,0.79,1.43,1.45,0.99,1
940,2,hunts,1.46,1.53,1.49,0.95,1
940,3,stb,1.46,1.43,1.49,0.79,1
941,1,heinz,1.19,1.43,1.46,0.75,0
941,2,heinz,1.46,1.43,0.99,0.75,0
941,3,heinz,1.39,1.39,0.99,0.79,0
941,4,heinz,0.99,1.39,1.49,0.89,0
941,5,heinz,1.19,1.36,1.39,0.95,0
941,6,heinz,1.19,1.36,1.46,0.95,0
942,1,heinz,0.99,1.39,1.49,0.89,0
943,1,stb,1.46,1.43,1.45,0.99,0
943,2,stb,1.39,1.43,1.45,0.79,0
944,1,heinz,0.99,1.29,1.39,0.95,0
944,2,stb,1.46,1.43,1.49,0.75,0
945,1,hunts,0.99,1.39,1.45,0.99,1
946,1,heinz,1.19,1.19,1.39,0.79,0
946,2,stb,1.19,1.36,1.39,0.95,0
947,1,heinz,0.99,1.39,1.49,0.89,0
947,2,heinz,1.19,1.36,1.39,0.95,0
947,3,heinz,1.19,1.53,1.47,0.95,0
948,1,heinz,1.19,1.29,1.39,0.95,0
948,2,heinz,0.99,1.53,1.49,0.95,0
948,3,hunts,1.46,1.29,1.39,0.95,0
949,1,heinz,0.99,1.39,1.49,0.89,0
949,2,heinz,1.19,0.89,1.49,0.89,0
949,3,heinz,1.19,0.89,1.49,0.95,0
949,4,heinz,0.99,1.53,1.46,0.95,0
949,5,heinz,1.46,1.43,0.99,0.79,0
950,1,heinz,1.46,1.43,1.49,0.99,0
950,2,hunts,1.39,0.89,1.39,0.95,0
950,3,stb,1.46,1.29,1.39,0.95,0
950,4,stb,1.46,1.43,1.49,0.79,0
951,1,heinz,0.99,1.49,1.46,0.95,0
952,1,heinz,1.19,1.39,1.49,0.89,0
952,2,heinz,1.46,1.53,1.46,0.95,0
952,3,heinz,1.46,1.43,0.89,0.79,0
953,1,heinz,1.39,1.36,1.39,0.95,0
953,2,heinz,0.99,1.36,1.39,0.95,0
953,3,heinz,1.19,1.36,1.46,0.95,0
953,4,heinz,1.19,0.99,1.46,0.95,0
953,5,heinz,0.99,1.43,1.46,0.99,0
953,6,heinz,0.99,1.39,1.49,0.89,0
954,1,heinz,0.99,1.19,1.39,0.95,0
954,2,heinz,0.79,1.43,1.45,0.99,0
954,3,hunts,1.39,0.79,1.39,0.95,0
954,4,delmonte,1.46,1.43,0.89,0.99,0
954,5,stb,1.19,1.19,1.39,0.79,0
955,1,heinz,0.99,1.39,1.49,0.89,0
956,1,hunts,1.46,1.29,1.39,0.95,1
957,1,hunts,1.46,1.29,1.39,0.95,1
957,2,hunts,1.46,1.29,1.39,0.95,1
958,1,stb,1.19,1.39,1.49,0.89,0
959,1,heinz,1.19,1.39,1.49,0.89,0
959,2,heinz,1.29,1.39,1.45,0.99,0
959,3,heinz,0.99,1.43,1.46,0.99,0
959,4,stb,1.39,1.36,1.39,0.95,0
959,5,stb,1.19,1.36,1.39,0.95,0
960,1,heinz,0.99,1.39,1.49,0.89,0
960,2,hunts,1.39,1.39,1.49,0.89,0
961,1,heinz,1.46,1.19,1.39,0.79,0
961,2,heinz,1.46,1.43,1.45,0.99,0
961,3,delmonte,1.19,1.36,1.39,0.95,0
961,4,stb,1.19,1.39,1.49,0.89,0
961,5,stb,1.39,1.36,1.39,0.95,0
961,6,stb,1.19,1.29,1.39,0.95,0
962,1,heinz,1.39,1.39,1.49,0.89,0
962,2,heinz,1.39,0.89,1.39,0.95,0
963,1,heinz,0.99,1.36,1.39,0.95,0
963,2,heinz,1.46,1.43,1.49,0.79,0
963,3,heinz,1.19,1.53,1.49,0.95,0
964,1,heinz,0.79,1.43,1.45,0.99,0
965,1,heinz,1.19,1.43,1.46,0.99,0
966,1,stb,1.46,1.53,1.46,0.95,0
967,1,heinz,0.99,1.53,1.47,0.95,0
968,1,heinz,1.39,1.36,1.47,0.95,0
968,2,heinz,0.99,1.19,1.47,0.95,0
968,3,heinz,1.46,1.53,1.45,0.99,0
968,4,hunts,1.46,1.53,1.47,0.99,0
969,1,stb,0.99,1.39,1.49,0.89,0
970,1,heinz,0.99,1.19,1.49,0.95,0
970,2,stb,1.46,1.43,1.46,0.75,0
971,1,heinz,0.99,1.43,1.46,0.99,0
972,1,hunts,1.46,1.43,1.39,0.75,1
973,1,hunts,1.46,1.43,1.46,0.99,1
974,1,stb,1.39,1.49,1.49,0.89,0
975,1,heinz,0.99,1.36,1.39,0.95,0
976,1,heinz,1.39,0.89,1.39,0.95,0
977,1,stb,0.99,1.39,1.49,0.89,0
978,1,hunts,1.39,1.39,1.49,0.89,1
979,1,heinz,0.99,1.39,1.49,0.89,0
979,2,heinz,1.19,1.36,1.39,0.95,0
979,3,heinz,1.46,1.49,1.49,0.95,0
979,4,heinz,1.46,1.43,1.49,0.75,0
979,5,heinz,1.46,1.43,1.45,0.99,0
979,6,heinz,0.79,1.43,1.45,0.99,0
979,7,stb,1.46,1.43,1.49,0.79,0
980,1,heinz,0.99,1.19,1.49,0.95,0
980,2,stb,1.19,1.53,1.46,0.95,0
981,1,heinz,1.39,1.36,1.39,0.95,1
981,2,hunts,1.46,1.29,1.49,0.95,1
981,3,hunts,1.19,1.29,1.49,0.95,1
982,1,heinz,1.19,1.39,1.49,0.89,0
983,1,hunts,1.46,1.29,1.39,0.95,1
984,1,heinz,1.19,1.39,1.49,0.89,0
985,1,hunts,1.19,1.29,1.46,0.95,1
986,1,heinz,1.19,1.39,1.49,0.89,0
986,2,hunts,1.46,1.43,1.46,0.75,0
987,1,heinz,1.46,1.29,1.46,0.95,0
987,2,heinz,1.46,1.29,1.46,0.95,0
987,3,delmonte,0.99,1.39,1.49,0.89,0
988,1,heinz,1.19,1.36,1.39,0.95,0
989,1,heinz,0.99,1.39,1.49,0.89,0
989,2,heinz,1.39,1.39,1.49,0.89,0
989,3,heinz,1.39,1.36,1.39,0.95,0
989,4,heinz,1.39,1.36,1.39,0.95,0
989,5,heinz,1.19,0.89,1.39,0.95,0
989,6,hunts,1.39,0.89,1.39,0.95,0
990,1,heinz,0.99,1.49,1.39,0.89,0
991,1,heinz,0.99,1.39,1.49,0.89,0
992,1,heinz,0.99,1.49,1.49,0.99,0
992,2,hunts,0.99,1.19,1.39,0.95,0
993,1,stb,1.19,1.39,1.49,0.89,0
993,2,stb,1.46,1.43,1.45,0.99,0
994,1,heinz,1.19,1.39,1.49,0.89,0
994,2,heinz,1.19,1.53,1.46,0.79,0
994,3,heinz,1.46,1.43,1.46,0.79,0
994,4,heinz,1.39,1.39,0.99,0.79,0
994,5,delmonte,1.19,0.89,1.49,0.95,0
994,6,delmonte,1.46,1.43,0.89,0.79,0
995,1,heinz,0.99,1.53,1.46,0.95,0
995,2,heinz,1.46,1.43,1.46,0.99,0
995,3,heinz,0.79,1.43,1.46,0.99,0
995,4,heinz,0.99,1.49,1.49,0.89,0
995,5,stb,1.39,1.36,1.39,0.95,0
995,6,stb,1.46,1.44,1.46,0.79,0
996,1,heinz,0.99,1.39,1.49,0.89,0
996,2,heinz,1.19,1.36,1.39,0.95,0
996,3,heinz,1.46,1.43,1.49,0.79,0
996,4,heinz,1.46,1.53,1.49,0.95,0
996,5,heinz,0.99,1.53,1.49,0.95,0
996,6,hunts,1.39,0.89,1.39,0.89,0
997,1,heinz,1.39,1.39,1.49,0.89,0
997,2,heinz,1.46,1.29,1.39,0.95,0
997,3,heinz,1.46,1.43,1.45,0.99,0
998,1,hunts,1.46,1.19,1.46,0.79,1
999,1,heinz,0.99,1.36,1.39,0.95,0
1000,1,heinz,1.19,1.36,1.39,0.95,0
1000,2,heinz,0.79,1.43,1.46,0.99,0
1001,1,hunts,0.99,1.19,1.49,0.95,1
1001,2,hunts,1.47,1.43,1.45,0.99,1
1001,3,stb,1.39,1.39,1.49,0.89,1
1002,1,heinz,0.99,1.39,1.49,0.89,0
1003,1,heinz,0.99,1.39,1.49,0.89,0
1004,1,heinz,1.46,1.43,0.99,0.75,0
1005,1,hunts,1.46,1.43,1.45,0.99,1
1005,2,hunts,0.99,1.39,1.49,0.89,1
1005,3,hunts,1.46,1.36,1.49,0.95,1
1005,4,hunts,1.19,1.53,1.46,0.95,1
1005,5,hunts,1.46,1.53,1.47,0.95,1
1005,6,hunts,1.46,1.43,1.47,0.99,1
1005,7,hunts,0.79,1.43,1.45,0.99,1
1005,8,hunts,1.46,1.43,1.45,0.99,1
